data,ano_mes,estado,setor,vendas,selic,dolar,ipca,desemprego,rendimento,gini_coeficiente,icc,variacao_vendas,ano,mes,tipo_consumo
2012-01-01,2012-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5184916,,,,,,521,101.64068170901061,,2012,1,Essencial
2012-02-01,2012-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",4938276,,,,,,521,101.64068170901061,-0.047568755212234914,2012,2,Essencial
2012-03-01,2012-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5787813,,,,,,521,101.64068170901061,0.17203108939233047,2012,3,Essencial
2012-04-01,2012-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5612425,,,,,,521,101.64068170901061,-0.030302983182075804,2012,4,Essencial
2012-05-01,2012-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6138590,,,,,,521,101.64068170901061,0.09375002784001563,2012,5,Essencial
2012-06-01,2012-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5891950,,,,,,521,101.64068170901061,-0.04017860779103999,2012,6,Essencial
2012-07-01,2012-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6451000,,,,,,521,101.64068170901061,0.09488369724793988,2012,7,Essencial
2012-08-01,2012-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6335901,,,,,,521,101.64068170901061,-0.017842039993799408,2012,8,Essencial
2012-09-01,2012-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6089262,,,,,,521,101.64068170901061,-0.03892721808626742,2012,9,Essencial
2012-10-01,2012-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6461962,,,,,,521,101.64068170901061,0.061206103465411665,2012,10,Essencial
2012-11-01,2012-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5919354,,,,,,521,101.64068170901061,-0.0839695436153911,2012,11,Essencial
2012-12-01,2012-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6226284,,,,,,521,101.64068170901061,0.05185194195177378,2012,12,Essencial
2013-01-01,2013-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5442517,,,,,,521,101.64068170901061,-0.12588038065722673,2013,1,Essencial
2013-02-01,2013-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5130107,,,,,,521,101.64068170901061,-0.05740174996237957,2013,2,Essencial
2013-03-01,2013-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5919354,,,,,,521,101.64068170901061,0.15384610886283667,2013,3,Essencial
2013-04-01,2013-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6862066,,,,,,521,101.64068170901061,0.15925927052174949,2013,4,Essencial
2013-05-01,2013-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7311499,,,,,,521,101.64068170901061,0.06549528961102968,2013,5,Essencial
2013-06-01,2013-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7092263,,,,,,521,101.64068170901061,-0.02998509607947697,2013,6,Essencial
2013-07-01,2013-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7470444,,,,,,521,101.64068170901061,0.053323036666858004,2013,7,Essencial
2013-08-01,2013-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7722565,,,,,,521,101.64068170901061,0.03374913191237372,2013,8,Essencial
2013-09-01,2013-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7256690,,,,,,521,101.64068170901061,-0.06032645889027799,2013,9,Essencial
2013-10-01,2013-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7010050,,,,,,521,101.64068170901061,-0.03398794767311264,2013,10,Essencial
2013-11-01,2013-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7075821,,,,,,521,101.64068170901061,0.009382386716214608,2013,11,Essencial
2013-12-01,2013-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7410155,,,,,,521,101.64068170901061,0.047250206018496055,2013,12,Essencial
2014-01-01,2014-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7081302,,,,,,521,101.64068170901061,-0.04437869383298998,2014,1,Essencial
2014-02-01,2014-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6977165,,,,,,521,101.64068170901061,-0.014705911427022933,2014,2,Essencial
2014-03-01,2014-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7536215,,,,,,521,101.64068170901061,0.08012566708684687,2014,3,Essencial
2014-04-01,2014-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7651314,,,,,,521,101.64068170901061,0.015272786139991945,2014,4,Essencial
2014-05-01,2014-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8413156,,,,,,521,101.64068170901061,0.09957008691578983,2014,5,Essencial
2014-06-01,2014-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7930839,,,,,,521,101.64068170901061,-0.05732890249509226,2014,6,Essencial
2014-07-01,2014-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8221325,,,,,,521,101.64068170901061,0.03662739843792062,2014,7,Essencial
2014-08-01,2014-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8983168,,,,,,521,101.64068170901061,0.09266669302089392,2014,8,Essencial
2014-09-01,2014-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8418637,,,,,,521,101.64068170901061,-0.06284319741098021,2014,9,Essencial
2014-10-01,2014-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8292577,,,,,,521,101.64068170901061,-0.014973920362643,2014,10,Essencial
2014-11-01,2014-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7771893,,,,,,521,101.64068170901061,-0.06278916674515056,2014,11,Essencial
2014-12-01,2014-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8067861,,,,,,521,101.64068170901061,0.03808184183698882,2014,12,Essencial
2015-01-01,2015-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7196400,0.043739,2.6342285714285714,1.24,6.9,,521,101.64068170901061,-0.10801636270134052,2015,1,Essencial
2015-02-01,2015-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6714082,0.045513,2.81645,1.22,7.5,,521,112.11291179619676,-0.06702212217219716,2015,2,Essencial
2015-03-01,2015-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7771893,0.047279,3.1394772727272726,1.32,8.0,,521,83.00433993147377,0.1575510993163325,2015,3,Essencial
2015-04-01,2015-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7525253,0.049037,3.0432200000000003,0.71,8.1,,521,116.92329512483465,-0.03173486819749061,2015,4,Essencial
2015-05-01,2015-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8024014,0.049037,3.061715,0.74,8.2,,521,107.93878123839552,0.06627830320123462,2015,5,Essencial
2015-06-01,2015-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7481406,0.050788,3.1117380952380955,0.79,8.4,,521,97.11076693221656,-0.06762301262186232,2015,6,Essencial
2015-07-01,2015-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7892472,0.050788,3.2231434782608694,0.62,8.6,,521,103.95514641190857,0.054945019692822505,2015,7,Essencial
2015-08-01,2015-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9070862,0.052531,3.5143047619047616,0.22,8.8,,521,107.75038565893104,0.14930556611414025,2015,8,Essencial
2015-09-01,2015-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8259692,0.052531,3.906457142857143,0.54,9.0,,521,115.89132848474031,-0.08942590020661767,2015,9,Essencial
2015-10-01,2015-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8369309,0.052531,3.8801380952380953,0.82,9.1,,521,82.18499120742585,0.013271318107261232,2015,10,Essencial
2015-11-01,2015-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8029494,0.052531,3.77646,1.01,9.1,,521,111.52880774058812,-0.04060251569155826,2015,11,Essencial
2015-12-01,2015-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7985647,0.052531,3.871136363636363,0.96,9.1,,521,97.02287386423116,-0.005460742607192981,2015,12,Essencial
2016-01-01,2016-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6977165,0.052531,4.05235,1.27,9.6,,537,98.22848345327557,-0.12628682434873473,2016,1,Essencial
2016-02-01,2016-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6725044,0.052531,3.9737421052631574,0.9,10.3,,537,96.33200387938041,-0.03613516378070458,2016,2,Essencial
2016-03-01,2016-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7404674,0.052531,3.7039181818181817,0.43,11.0,,537,119.57505988749071,0.10105956184078502,2016,3,Essencial
2016-04-01,2016-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6818219,0.052531,3.5658450000000004,0.61,11.3,,537,89.94699668489739,-0.07920065083216354,2016,4,Essencial
2016-05-01,2016-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7141591,0.052531,3.5392904761904758,0.78,11.3,,537,82.61357142679195,0.04742763469463207,2016,5,Essencial
2016-06-01,2016-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6840143,0.052531,3.4244772727272728,0.35,11.4,,537,99.76122929602136,-0.04221020218043847,2016,6,Essencial
2016-07-01,2016-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7388231,0.052531,3.2755666666666667,0.52,11.7,,537,106.05922892396345,0.08012814936763757,2016,7,Essencial
2016-08-01,2016-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7952762,0.052531,3.209660869565217,0.44,11.9,,537,92.23961853712856,0.07640949504691985,2016,8,Essencial
2016-09-01,2016-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7278613,0.052531,3.2563714285714283,0.08,11.9,,537,82.37660908284523,-0.08476916573135218,2016,9,Essencial
2016-10-01,2016-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7026493,0.05166,3.185845,0.26,11.9,,537,88.80672214864829,-0.03463846752121591,2016,10,Essencial
2016-11-01,2016-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6916875,0.05166,3.34203,0.18,12.0,,537,118.75260460653317,-0.015600670206317724,2016,11,Essencial
2016-12-01,2016-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7667756,0.050788,3.352268181818182,0.3,12.1,,537,93.05024487714061,0.10855783861931867,2016,12,Essencial
2017-01-01,2017-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6460544,0.048159,3.196609090909091,0.38,12.7,,586,90.06891915155785,-0.15744006460299464,2017,1,Essencial
2017-02-01,2017-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",5887603,0.048159,3.1041944444444445,0.33,13.3,,586,97.46679822966536,-0.08868308922592272,2017,2,Essencial
2017-03-01,2017-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6776749,0.045513,3.127930434782609,0.25,13.9,,586,82.28207460813775,0.1510200331102487,2017,3,Essencial
2017-04-01,2017-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6871472,0.041957,3.136172222222222,0.14,13.7,,586,90.0250617588833,0.013977646213545691,2017,4,Essencial
2017-05-01,2017-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7007453,0.041957,3.209509090909091,0.31,13.4,,586,82.9396091886366,0.01978920964823838,2017,5,Essencial
2017-06-01,2017-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6531696,0.03837,3.2953666666666663,-0.23,13.1,,586,93.834407053472,-0.06789299906827773,2017,6,Essencial
2017-07-01,2017-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6692845,0.03837,3.2061380952380953,0.24,12.9,,586,114.34150977653769,0.024671846332101177,2017,7,Essencial
2017-08-01,2017-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7156394,0.034749,3.1509173913043482,0.19,12.7,,586,82.03997089030115,0.06926038179578331,2017,8,Essencial
2017-09-01,2017-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6902570,0.031096,3.1347899999999997,0.16,12.5,,586,112.02028773460196,-0.03546814219563654,2017,9,Essencial
2017-10-01,2017-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7138825,0.028333,3.1912285714285713,0.42,12.3,,586,85.20980993222321,0.034227106715324807,2017,10,Essencial
2017-11-01,2017-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7230361,0.028333,3.25938,0.28,12.1,,586,116.22438994362422,0.012822278176030322,2017,11,Essencial
2017-12-01,2017-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7860136,0.026481,3.2919150000000004,0.44,11.9,,586,112.33507974364983,0.0871014600792408,2017,12,Essencial
2018-01-01,2018-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7079646,0.026481,3.2106090909090907,0.29,12.3,,548,90.67120806344512,-0.09929726406769557,2018,1,Essencial
2018-02-01,2018-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6617743,0.025552,3.2415000000000003,0.32,12.7,,548,97.39750679164675,-0.0652437989131095,2018,2,Essencial
2018-03-01,2018-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7500077,0.025552,3.2792142857142856,0.09,13.2,,548,90.73598718682194,0.13332853814359358,2018,3,Essencial
2018-04-01,2018-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7413530,0.02462,3.407495238095238,0.22,13.0,,548,109.50480192280126,-0.01153948152798967,2018,4,Essencial
2018-05-01,2018-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7536107,0.02462,3.636057142857143,0.4,12.8,,548,118.3591023101355,0.01653422863332321,2018,5,Essencial
2018-06-01,2018-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7713785,0.02462,3.773171428571428,1.26,12.6,,548,97.77932250483411,0.02357689454250056,2018,6,Essencial
2018-07-01,2018-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7896747,0.02462,3.8287636363636364,0.33,12.4,,548,107.92642517880722,0.023718835824436457,2018,7,Essencial
2018-08-01,2018-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8356547,0.02462,3.9297565217391304,-0.09,12.2,,548,107.97420002881383,0.058226507699942864,2018,8,Essencial
2018-09-01,2018-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7537329,0.02462,4.1165473684210525,0.48,12.0,,548,96.20894054714816,-0.09803307514455428,2018,9,Essencial
2018-10-01,2018-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8117884,0.02462,3.758409090909091,0.45,11.8,,548,107.53600644957963,0.07702396963168257,2018,10,Essencial
2018-11-01,2018-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8273260,0.02462,3.786665,-0.21,11.7,,548,114.68217596615418,0.019139963074121358,2018,11,Essencial
2018-12-01,2018-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8877536,0.02462,3.885055,0.15,11.7,,548,82.81189584573919,0.07303964821606002,2018,12,Essencial
2019-01-01,2019-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7753056,0.02462,3.7416818181818186,0.32,12.2,,555,103.3154388228773,-0.12666577753106267,2019,1,Essencial
2019-02-01,2019-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7518893,0.02462,3.7236249999999997,0.43,12.5,,555,99.47227704547916,-0.030202671049970542,2019,2,Essencial
2019-03-01,2019-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7711499,0.02462,3.846484210526316,0.75,12.8,,555,107.54393930128643,0.025616270905836735,2019,3,Essencial
2019-04-01,2019-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7564690,0.02462,3.8961571428571427,0.57,12.6,,555,106.54621679426683,-0.019037673479566086,2019,4,Essencial
2019-05-01,2019-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8403555,0.02462,4.001518181818182,0.13,12.4,,555,89.76048709731928,0.110892184610341,2019,5,Essencial
2019-06-01,2019-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7218087,0.02462,3.8588263157894738,0.01,12.1,,555,112.28944851248121,-0.1410674411008198,2019,6,Essencial
2019-07-01,2019-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7907901,0.02462,3.7793391304347828,0.19,11.9,,555,90.63938700778473,0.09556742666027707,2019,7,Essencial
2019-08-01,2019-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8084203,0.022751,4.019981818181818,0.11,11.9,,555,111.13920866420233,0.022294411627054922,2019,8,Essencial
2019-09-01,2019-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7795812,0.022751,4.1215,-0.04,11.9,,555,115.74236078945695,-0.03567339909697964,2019,9,Essencial
2019-10-01,2019-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8072180,0.020872,4.086986956521739,0.1,11.7,,555,119.80534797154857,0.03545082924010989,2019,10,Essencial
2019-11-01,2019-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8211603,0.018985,4.155345,0.51,11.3,,555,91.70845453792775,0.017272038036812765,2019,11,Essencial
2019-12-01,2019-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8576857,0.017089,4.109590476190476,1.15,11.1,,555,106.13354291414606,0.04448023120455291,2019,12,Essencial
2020-01-01,2020-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7575536,0.017089,4.149463636363636,0.21,11.3,,532,81.5671438095724,-0.11674684561022763,2020,1,Essencial
2020-02-01,2020-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7237885,0.016137,4.341011111111111,0.25,11.7,,532,100.18249957036713,-0.04457123561949938,2020,2,Essencial
2020-03-01,2020-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8280031,0.014227,4.883854545454546,0.07,12.4,,532,86.15363229572982,0.14398487956081096,2020,3,Essencial
2020-04-01,2020-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",6735648,0.014227,5.32558,-0.31,12.7,,532,113.54924225461843,-0.18651898767045683,2020,4,Essencial
2020-05-01,2020-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7285533,0.011345,5.643445,-0.38,13.1,,532,87.80702283216688,0.08163802502743622,2020,5,Essencial
2020-06-01,2020-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",7652042,0.008442,5.1966,0.26,13.6,,532,102.98924414863444,0.05030640860455926,2020,6,Essencial
2020-07-01,2020-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8584880,0.008442,5.280191304347826,0.36,14.1,,532,105.85429886181352,0.12190706742069635,2020,7,Essencial
2020-08-01,2020-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8322269,0.007469,5.461233333333333,0.24,14.8,,532,88.54514809731134,-0.030589944180932083,2020,8,Essencial
2020-09-01,2020-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8465016,0.007469,5.399485714285714,0.64,14.9,,532,93.41790647077832,0.017152413602588457,2020,9,Essencial
2020-10-01,2020-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9115257,0.007469,5.625790476190476,0.86,14.6,,532,119.24576273822952,0.07681509402935571,2020,10,Essencial
2020-11-01,2020-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8978090,0.007469,5.417835,0.89,14.3,,532,98.25128111586355,-0.015048067213025318,2020,11,Essencial
2020-12-01,2020-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9417368,0.007469,5.1455863636363635,1.35,14.2,,532,119.12574108732736,0.04892777862552067,2020,12,Essencial
2021-01-01,2021-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8557361,0.007469,5.3562449999999995,0.25,14.4,,543,117.68567780520473,-0.09132137556905495,2021,1,Essencial
2021-02-01,2021-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8024185,0.007469,5.416494444444444,0.86,14.6,,543,94.63581347393196,-0.062306124516658845,2021,2,Essencial
2021-03-01,2021-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9090350,0.007469,5.646147826086957,0.93,14.9,,543,93.79546797117857,0.13286894556892692,2021,3,Essencial
2021-04-01,2021-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",8608046,0.010379,5.562135,0.31,14.8,,543,80.93353126678937,-0.05305670298723375,2021,4,Essencial
2021-05-01,2021-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9305387,0.013269,5.291057142857143,0.83,14.7,,543,106.02502570931472,0.08101037099476471,2021,5,Essencial
2021-06-01,2021-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9145774,0.016137,5.031904761904762,0.53,14.2,,543,117.68443830519797,-0.017152752486274903,2021,6,Essencial
2021-07-01,2021-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9582623,0.016137,5.156704545454546,0.96,13.7,,543,109.72741111078292,0.04776512080880191,2021,7,Essencial
2021-08-01,2021-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9207524,0.01993,5.251718181818182,0.87,13.2,,543,104.77744810702654,-0.039143666614036676,2021,8,Essencial
2021-09-01,2021-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9176464,0.01993,5.279690476190477,1.16,12.7,,543,111.83457852134104,-0.003373328160751976,2021,9,Essencial
2021-10-01,2021-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9196849,0.023687,5.53998,1.25,12.1,,543,109.2020828948807,0.002221443902575171,2021,10,Essencial
2021-11-01,2021-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9467178,0.029256,5.5568599999999995,0.95,11.6,,543,107.85930281687872,0.02939365428311369,2021,11,Essencial
2021-12-01,2021-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10980759,0.034749,5.651391304347826,0.73,11.1,,543,96.48856986479942,0.15987668130883348,2021,12,Essencial
2022-01-01,2022-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10634902,0.034749,5.534104761904762,0.54,11.2,,507,98.97895181653811,-0.031496638802472554,2022,1,Essencial
2022-02-01,2022-02,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9983648,0.040168,5.196578947368421,1.01,11.2,,507,88.17505022099974,-0.06123742372050067,2022,2,Essencial
2022-03-01,2022-03,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10546439,0.043739,4.968381818181818,1.62,11.1,,507,91.44312177862268,0.056371278314299555,2022,3,Essencial
2022-04-01,2022-04,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9077788,0.043739,4.758015789473684,1.06,10.5,,507,115.32343345799536,-0.1392556293171563,2022,4,Essencial
2022-05-01,2022-05,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9872609,0.047279,4.95505,0.47,9.8,,507,105.41532821522019,0.08755668231071279,2022,5,Essencial
2022-06-01,2022-06,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9703276,0.049037,5.049209523809524,0.67,9.3,,507,81.5740011060534,-0.017151798475965152,2022,6,Essencial
2022-07-01,2022-07,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9971059,0.049037,5.368071428571429,-0.68,9.1,,507,94.67778527015278,0.027597174397595126,2022,7,Essencial
2022-08-01,2022-08,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10097687,0.050788,5.143286956521739,-0.36,8.9,,507,93.53963214170348,0.012699553778590555,2022,8,Essencial
2022-09-01,2022-09,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9818961,0.050788,5.236957142857143,-0.29,8.7,,507,99.07439046588429,-0.027602955013360964,2022,9,Essencial
2022-10-01,2022-10,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9770064,0.050788,5.2503,0.59,8.3,,507,84.53068270408292,-0.004979854793190408,2022,10,Essencial
2022-11-01,2022-11,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10284953,0.050788,5.274649999999999,0.41,8.1,,507,85.23304654369386,0.05270067831694858,2022,11,Essencial
2022-12-01,2022-12,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",10238614,0.050788,5.242431818181818,0.62,7.9,,507,119.48071610743798,-0.004505514026170054,2022,12,Essencial
2023-01-01,2023-01,Bahia,"Artigos farmacêuticos, médicos, ortopédicos, de perfumaria e cosméticos",9785025,0.050788,5.200681818181819,0.53,8.4,,485,117.3971967527589,-0.04430179709870885,2023,1,Essencial
